Date,Count,Delta
2023/10/27,740652,1543
2023/10/28,741845,1193
2023/10/29,742659,814
2023/10/30,743285,626
2023/10/31,744567,1282
2023/11/01,745722,1155
2023/11/02,746898,1176
2023/11/03,748128,1230
2023/11/04,749105,977
2023/11/05,749668,563
2023/11/06,750300,632
2023/11/07,751285,985
2023/11/08,752368,1083
2023/11/09,753471,1103
2023/11/10,754673,1202
2023/11/11,755571,898
2023/11/12,756124,553
2023/11/13,756669,545
2023/11/14,757795,1126
2023/11/15,758990,1195
2023/11/16,760240,1250
2023/11/17,761615,1375
2023/11/18,763396,1781
2023/11/19,763988,592
2023/11/20,764686,698
2023/11/21,765931,1245
2023/11/22,767255,1324
2023/11/23,768832,1577
2023/11/24,770011,1179
2023/11/25,770928,917
2023/11/26,771446,518
2023/11/27,772070,624
2023/11/28,773379,1309
2023/11/29,774563,1184
2023/11/30,776073,1510
2023/12/01,777313,1240
2023/12/02,778263,950
2023/12/03,778764,501
2023/12/04,779518,754
2023/12/05,780656,1138
2023/12/06,781830,1174
2023/12/07,782986,1156
2023/12/08,784339,1353
2023/12/09,785601,1262
2023/12/10,786481,880
2023/12/11,787334,853
2023/12/12,788538,1204
2023/12/13,790121,1583
2023/12/14,791454,1333
2023/12/15,792457,1003
2023/12/16,793239,782
2023/12/17,793772,533
2023/12/18,794281,509
2023/12/19,795182,901
2023/12/20,796272,1090
2023/12/21,797309,1037
2023/12/22,798111,802
2023/12/23,798889,778
2023/12/24,799281,392
2023/12/25,799742,461
2023/12/26,800242,500
2023/12/27,800863,621
2023/12/28,801539,676
2023/12/29,802112,573
2023/12/30,802670,558
2023/12/31,803048,378
2024/01/01,803513,465
2024/01/02,804041,528
2024/01/03,804896,855
2024/01/04,805726,830
2024/01/05,806664,938
2024/01/06,807629,965
2024/01/07,808092,463
2024/01/08,808760,668
2024/01/09,809677,917
2024/01/10,810689,1012
2024/01/11,811561,872
2024/01/12,812480,919
2024/01/13,813324,844
2024/01/14,813767,443
2024/01/15,814270,503
2024/01/16,815245,975
2024/01/17,816617,1372
2024/01/18,818654,2037
2024/01/19,820483,1829
2024/01/20,821618,1135
2024/01/21,822443,825
2024/01/22,823106,663
2024/01/23,824397,1291
2024/01/24,825529,1132
2024/01/25,826740,1211
2024/01/26,827765,1025
2024/01/27,828646,881
2024/01/28,829271,625
2024/01/29,830019,748
2024/01/30,831090,1071
2024/01/31,832210,1120
2024/02/01,833475,1265
2024/02/02,834727,1252
2024/02/03,835824,1097
2024/02/04,836497,673
2024/02/05,837239,742
2024/02/06,838452,1213
2024/02/07,839637,1185
2024/02/08,840951,1314
2024/02/09,842065,1114
2024/02/10,842852,787
2024/02/11,843430,578
2024/02/12,844057,627
2024/02/13,845263,1206
2024/02/14,846612,1349
2024/02/15,847762,1150
2024/02/16,849161,1399
2024/02/17,850427,1266
2024/02/18,851251,824
2024/02/19,852119,868
2024/02/20,853184,1065
2024/02/21,854205,1021
2024/02/22,855172,967
2024/02/23,856264,1092
2024/02/24,857231,967
2024/02/25,857843,612
2024/02/26,858552,709
2024/02/27,859683,1131
2024/02/28,860974,1291
2024/02/29,862345,1371
2024/03/01,863940,1595
2024/03/02,865077,1137
2024/03/03,865783,706
2024/03/04,866673,890
2024/03/05,868037,1364
2024/03/06,869675,1638
2024/03/07,871257,1582
2024/03/08,872804,1547
2024/03/09,874130,1326
2024/03/10,874869,739
2024/03/11,875773,904
2024/03/12,877319,1546
2024/03/13,879169,1850
2024/03/14,880981,1812
2024/03/15,882984,2003
2024/03/16,884663,1679
2024/03/17,885532,869
2024/03/18,886607,1075
2024/03/19,888342,1735
2024/03/20,890619,2277
2024/03/21,892796,2177
2024/03/22,894518,1722
2024/03/23,896014,1496
2024/03/24,897059,1045
2024/03/25,898326,1267
2024/03/26,899894,1568
2024/03/27,901727,1833
2024/03/28,903460,1733
2024/03/29,905205,1745
2024/03/30,906390,1185
2024/03/31,907479,1089
2024/04/01,908845,1366
2024/04/02,911134,2289
2024/04/03,913810,2676
2024/04/04,916551,2741
2024/04/05,918982,2431
2024/04/06,920885,1903
2024/04/07,922291,1406
