Date,Count,Delta
2021/11/19,3348123,22061
2021/11/20,3369889,21766
2021/11/21,3390813,20924
2021/11/22,3411985,21172
2021/11/23,3433536,21551
2021/11/24,3455461,21925
2021/11/25,3485158,29697
2021/11/26,3518498,33340
2021/11/27,3551787,33289
2021/11/28,3584848,33061
2021/11/29,3618170,33322
2021/11/30,3651662,33492
2021/12/01,3675993,24331
2021/12/02,3697504,21511
2021/12/03,3718909,21405
2021/12/04,3740186,21277
2021/12/05,3761143,20957
2021/12/06,3782460,21317
2021/12/07,3814357,31897
2021/12/08,3839021,24664
2021/12/09,3861843,22822
2021/12/10,3883982,22139
2021/12/11,3907642,23660
2021/12/12,3929494,21852
2021/12/13,3951846,22352
2021/12/14,3974346,22500
2021/12/15,3997326,22980
2021/12/16,4010784,13458
2021/12/17,4014596,3812
2021/12/18,4016897,2301
2021/12/19,4018861,1964
2021/12/20,4021198,2337
2021/12/21,4023702,2504
2021/12/22,4026428,2726
2021/12/23,4028831,2403
2021/12/24,4031251,2420
2021/12/25,4033297,2046
2021/12/26,4035180,1883
2021/12/27,4037435,2255
2021/12/28,4039835,2400
2021/12/29,4042097,2262
2021/12/30,4044301,2204
2021/12/31,4046414,2113
2022/01/01,4048638,2224
2022/01/02,4050529,1891
2022/01/03,4052538,2009
2022/01/04,4054942,2404
2022/01/05,4057779,2837
2022/01/06,4060486,2707
2022/01/07,4063391,2905
2022/01/08,4065604,2213
2022/01/09,4067863,2259
2022/01/10,4070409,2546
2022/01/11,4073350,2941
2022/01/12,4076473,3123
2022/01/13,4079203,2730
2022/01/14,4081719,2516
2022/01/15,4083966,2247
2022/01/16,4085862,1896
2022/01/17,4088114,2252
2022/01/18,4090533,2419
2022/01/19,4093082,2549
2022/01/20,4095663,2581
2022/01/21,4098282,2619
2022/01/22,4100417,2135
2022/01/23,4102396,1979
2022/01/24,4104481,2085
2022/01/25,4107114,2633
2022/01/26,4109693,2579
2022/01/27,4112437,2744
2022/01/28,4115117,2680
2022/01/29,4116701,1584
2022/01/30,4119246,2545
2022/01/31,4121319,2073
2022/02/01,4124105,2786
2022/02/02,4126732,2627
2022/02/03,4129213,2481
2022/02/04,4132061,2848
2022/02/05,4134043,1982
2022/02/06,4135740,1697
2022/02/07,4137894,2154
2022/02/08,4151502,13608
2022/02/09,4170783,19281
2022/02/10,4186333,15550
2022/02/11,4202514,16181
2022/02/12,4218281,15767
2022/02/13,4233542,15261
2022/02/14,4249067,15525
2022/02/15,4265366,16299
2022/02/16,4281864,16498
2022/02/17,4297943,16079
2022/02/18,4314044,16101
2022/02/19,4330166,16122
2022/02/20,4345461,15295
2022/02/21,4361138,15677
2022/02/22,4370862,9724
2022/02/23,4379230,8368
2022/02/24,4391784,12554
2022/02/25,4402626,10842
2022/02/26,4418934,16308
2022/02/27,4434534,15600
2022/02/28,4449932,15398
2022/03/01,4464283,14351
2022/03/02,4465871,1588
2022/03/03,4467458,1587
2022/03/04,4469057,1599
2022/03/05,4470369,1312
2022/03/06,4471208,839
2022/03/07,4472174,966
2022/03/08,4473568,1394
2022/03/09,4475169,1601
2022/03/10,4476753,1584
2022/03/11,4478168,1415
2022/03/12,4479314,1146
2022/03/13,4480190,876
2022/03/14,4481158,968
2022/03/15,4482901,1743
2022/03/16,4484523,1622
2022/03/17,4486168,1645
2022/03/18,4487712,1544
2022/03/19,4488994,1282
2022/03/20,4489921,927
2022/03/21,4490851,930
2022/03/22,4492182,1331
2022/03/23,4493337,1155
2022/03/24,4494792,1455
2022/03/25,4496225,1433
2022/03/26,4497505,1280
2022/03/27,4498329,824
2022/03/28,4499556,1227
2022/03/29,4501090,1534
2022/03/30,4502361,1271
2022/03/31,4503713,1352
2022/04/01,4505104,1391
2022/04/02,4506520,1416
2022/04/03,4507545,1025
2022/04/04,4508857,1312
2022/04/05,4510436,1579
2022/04/06,4511896,1460
2022/04/07,4513241,1345
2022/04/08,4514875,1634
2022/04/09,4516328,1453
2022/04/10,4517388,1060
2022/04/11,4518447,1059
2022/04/12,4520009,1562
2022/04/13,4521479,1470
2022/04/14,4522854,1375
2022/04/15,4524117,1263
2022/04/16,4525138,1021
2022/04/17,4526341,1203
2022/04/18,4527460,1119
2022/04/19,4528816,1356
2022/04/20,4530421,1605
2022/04/21,4532033,1612
2022/04/22,4533531,1498
2022/04/23,4534821,1290
2022/04/24,4535851,1030
2022/04/25,4537073,1222
2022/04/26,4538535,1462
2022/04/27,4540292,1757
2022/04/28,4541668,1376
2022/04/29,4543093,1425
2022/04/30,4544307,1214
2022/05/01,4545508,1201
2022/05/02,4546721,1213
2022/05/03,4548051,1330
2022/05/05,4550917,2866
2022/05/06,4552412,1495
